"Study Area","Transect Name","Point Id","Date","Point Index","Direction","Canopy1","Canopy2","Canopy3","Top Layer","Height","Lower1","Lower2","Lower3","Lower4","Lower5","Lower6","Lower7","Lower8","Lower9","Lower10","Soil Surface","Thatch Indices Lower","Thatch Top Layer"
SMA-11-01,TOKA,TOKA-055,2016-05-24,7,191,,,,TRIFO,10,ASTERA,ERODI,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,8,191,,,,NOPLANT,0,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,9,191,,,,CAPY2,39,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,10,191,,,,LOPEM2,7,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,11,191,,,,BRDI3,20,MEPO3,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,12,191,,,,NOPLANT,0,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,13,191,,,,NOPLANT,0,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,14,191,,,,LOPEM2,9,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,15,191,,,,LOPEM2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,16,191,,,,LOPEM2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,17,191,,,,LOPEM2,15,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,18,191,,,,BRDI3,18,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,19,191,,,,ANAR,7,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,20,191,,,,LIUS,1,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,21,191,,,,LOPEM2,40,BRHO2,ESCA2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,22,191,,,,LOPEM2,15,TRDU2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,23,191,,,,TRIFO,5,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,24,191,,,,ANAR,6,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,25,191,,,,LOPEM2,50,VISA,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,26,191,,,,NOPLANT,0,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,27,191,,,,AVBA,100,LOPEM2,VISA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,28,191,,,,LOPEM2,47,BRDI2,TRDU2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,29,191,,,,LOPEM2,16,TRDU2,BRHO2,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,30,191,,,,LOPEM2,32,ESCA2,VUBR,CAPY2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,31,191,,,,AVBA,87,BRHO2,BRDI3,MASA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,32,191,,,,VUBR,33,CAPY2,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,33,191,,,,LOPEM2,10,TRDU2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,34,191,,,,BRDI2,17,LOPEM2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,35,191,,,,LOPEM2,15,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,36,191,,,,LOPEM2,27,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,37,191,,,,LOPEM2,21,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,38,191,,,,LOPEM2,20,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,39,191,,,,NOPLANT,0,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,40,191,,,,LOPEM2,19,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,41,191,,,,LOPEM2,60,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,42,191,,,,LOPEM2,50,CAPY2,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,43,191,,,,LOPEM2,7,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,44,191,,,,CAPY2,38,LOPEM2,TRIFO,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,45,191,,,,LOPEM2,9,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,46,191,,,,NOPLANT,0,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,47,191,,,,AVBA,70,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,48,191,,,,BRHO2,19,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,49,191,,,,ESCA2,2,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2016-05-24,50,191,,,,BRDI3,10,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,1,11,,,,BRHO2,47,VUBR,AVBA,LIBI5,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,2,11,,,,AVBA,63,BRHO2,VUBR,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,3,11,,,,BRDI2,25,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,4,11,,,,VUBR,33,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,5,11,,,,BRHO2,57,BRDI2,HYRA3,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,6,11,,,,2FA,36,VUBR,2GA,,,,,,,,,S,2,1
SMA-11-01,TOKA,TOKA-055,2018-05-03,7,11,BAPI,,,BRDI2,48,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,8,11,,,,2GA,49,,,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-055,2018-05-03,9,11,BAPI,,,AVBA,20,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,10,11,BAPI,,,VUBR,49,,,,,,,,,,,BAPI,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,11,11,,,,AVBA,25,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,12,11,,,,BRDI2,28,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,13,11,,,,2GA,49,VUBR,BRDI2,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-055,2018-05-03,14,11,,,,BRHO2,51,BRDI2,LIBI5,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,15,11,,,,VUBR,31,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,16,11,,,,AVBA,95,VUBR,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,17,11,,,,BRHO2,53,VUBR,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,18,11,,,,AVBA,50,BRHO2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,19,11,,,,BRHO2,45,LOPEM2,BRDI2,VUBR,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,20,11,,,,BRHO2,50,2GA,VUBR,BRDI2,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,21,11,,,,AVBA,56,BRHO2,2GA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,22,11,,,,AVBA,53,BRHO2,BRDI2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,23,11,,,,BRHO2,35,2GA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,24,11,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,25,11,BAPI,,,NOPLANT,,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,26,11,,,,BRDI2,1,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,27,11,,,,NOPLANT,,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,28,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,29,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,30,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,31,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,32,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,33,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,34,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,35,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,36,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,37,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,38,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,39,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,40,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,41,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,42,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,43,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,44,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,45,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,46,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,47,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,48,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,49,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,50,11,,,,,,,,,,,,,,,,,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,1,191,,,,2GA,1,,,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-055,2018-05-03,2,191,,,,VUBR,20,BRDI2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,3,191,,,,VUBR,44,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,4,191,,,,VUBR,45,BRHO2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,5,191,,,,AVFA,106,BRHO2,BRDI2,VUBR,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,6,191,,,,VUBR,37,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,7,191,,,,LOPEM2,49,VUBR,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,8,191,,,,AVBA,75,BRDI3,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,9,191,,,,BRDI3,47,LOPEM2,2GA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,10,191,,,,LOPEM2,40,BRHO2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,11,191,,,,BRHO2,48,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,12,191,,,,LOPEM2,49,VUBR,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,13,191,,,,AVBA,59,BRHO2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,14,191,,,,LOPEM2,35,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,15,191,,,,BRHO2,43,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,16,191,,,,LOPEM2,40,BRHO2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,17,191,BAPI,,,VUBR,43,BRDI2,2GA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,18,191,,,,BRDI3,35,BRDI2,HYRA3,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,19,191,,,,VUBR,37,BRDI2,LIBI5,HYGL2,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,20,191,BAPI,,,BRDI2,25,VICIA,2GA,L,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,21,191,BAPI,,,LOPEM2,16,BRDI2,2GA,L,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,22,191,BAPI,,,VUBR,35,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,23,191,,,,BRHO2,36,BRDI2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,24,191,BAPI,,,BRDI2,20,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,25,191,BAPI,,,2GA,7,L,,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-055,2018-05-03,26,191,,,,LOPEM2,23,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,27,191,BAPI,,,BRDI2,25,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,28,191,,,,BRHO2,34,BRCA5,2GA,L,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,29,191,,,,BRCA5,45,VUBR,BRDI2,2GA,L,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,30,191,BAPI,,,LOPEM2,25,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,31,191,,,,VUBR,15,BRCA5,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,32,191,,,,CAPY2,64,AVBA,BRDI2,2GA,,,,,,,,S,3,1
SMA-11-01,TOKA,TOKA-055,2018-05-03,33,191,,,,BRHO2,45,VUBR,BRDI3,GEDI,2GA,,,,,,,S,4,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,34,191,,,,BRDI3,15,BRHO2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,35,191,BAPI,,,VUBR,32,2GA,L,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,36,191,,,,BRDI3,47,BRHO2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,37,191,,,,CAPY2,47,CAPY2,BRHO2,BRDI2,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-055,2018-05-03,38,191,,,,BRDI3,30,LOPEM2,VUBR,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,39,191,,,,VUBR,35,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,40,191,,,,BRHO2,23,VUBR,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,41,191,,,,VUBR,21,LOPEM2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,42,191,BAPI,,,2GA,1,L,,,,,,,,,,S,,1
SMA-11-01,TOKA,TOKA-055,2018-05-03,43,191,BAPI,,,BRHO2,60,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,44,191,,,,BRHO2,65,2GA,,,,,,,,,,S,1,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,45,191,,,,BRHO2,61,LOPEM2,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,46,191,,,,VUBR,24,TRSU3,BRHO2,2GA,,,,,,,,S,3,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,47,191,,,,BRHO2,65,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,48,191,,,,AVBA,73,BRHO2,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,49,191,,,,BRHO2,25,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-055,2018-05-03,50,191,,,,BRHO2,50,AVBA,2GA,,,,,,,,,S,2,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,1,54,,,,CAPY2,60,BRDI3,ANAR,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,2,54,,,,BRDI2,47,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,3,54,,,,LOPEM2,40,TRDU2,CAPY2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,4,54,,,,LOPEM2,37,BRDI2,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,5,54,,,,LOPEM2,30,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,6,54,,,,CAPY2,52,BRDI3,BRDI2,VISA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,7,54,,,,LOPEM2,62,CAPY2,VISA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,8,54,,,,LOPEM2,42,BRDI2,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,9,54,,,,LOPEM2,48,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,10,54,,,,CAPY2,65,LOPEM2,VISA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,11,54,,,,AVBA,65,BRDI3,LOPEM2,BRDI2,CAPY2,L,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,12,54,,,,DAGL,30,BRDI2,VITE,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,13,54,,,,LOPEM2,39,BRDI2,CAPY2,VISA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,14,54,,,,AVBA,65,BRDI3,VUMY,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,15,54,,,,AVBA,61,LOPEM2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,16,54,,,,LOPEM2,52,AVBA,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,17,54,,,,AVBA,49,LOPEM2,BRDI3,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,18,54,,,,LOPEM2,82,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,19,54,,,,LOPEM2,36,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,20,54,,,,CIVU,20,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,21,54,,,,CAPY2,56,VITE,TRAN6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,22,54,,,,AVBA,51,BRDI3,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,23,54,,,,AVBA,70,LOPEM2,BRDI3,CAPY2,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,24,54,,,,VISA,34,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,25,54,,,,LOPEM2,26,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,26,54,,,,LOPEM2,20,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,27,54,,,,AVBA,88,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,28,54,,,,LOPEM2,32,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,29,54,,,,AVBA,14,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,30,54,,,,AVBA,61,VISA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,31,54,,,,LOPEM2,31,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,32,54,,,,CAPY2,75,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,33,54,,,,LOPEM2,20,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,34,54,,,,AVBA,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,35,54,,,,AVBA,68,BRDI3,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,36,54,,,,AVBA,57,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,37,54,,,,AVBA,42,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,38,54,,,,AVBA,61,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,39,54,,,,AVBA,59,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,40,54,,,,AVBA,30,BRDI2,VISA,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,41,54,,,,BRDI2,16,AVBA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,42,54,,,,CAPY2,60,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,43,54,,,,BRDI2,20,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,44,54,,,,AVBA,53,VISA,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,45,54,,,,AVBA,34,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,46,54,,,,CAPY2,39,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,47,54,,,,CAPY2,1,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,48,54,,,,AVBA,72,MEDIC,TRAN6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,49,54,,,,NOPLANT,0,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,50,54,,,,AVBA,20,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,1,234,,,,LOPEM2,58,DAGL,CAPY2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,2,234,,,,BRDI2,34,CAPY2,AVBA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,3,234,,,,AVBA,85,CAPY2,BRDI2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,4,234,,,,AVBA,69,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,5,234,,,,AVBA,70,BRDI2,VITE,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,6,234,,,,AVBA,71,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,7,234,,,,AVBA,69,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,8,234,,,,AVBA,95,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,9,234,,,,AVBA,71,BRDI2,MASA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,10,234,,,,AVBA,70,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,11,234,,,,BRDI2,15,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,12,234,,,,BRDI2,10,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,13,234,,,,BRDI2,35,,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,14,234,,,,BRDI2,31,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,15,234,,,,BRDI2,33,PIEC,LOCO6,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,16,234,,,,BRDI2,20,LOCO6,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,17,234,,,,BRDI2,11,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,18,234,,,,BRDI2,38,PHAQ,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,19,234,,,,BRDI2,33,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,20,234,,,,BRDI2,27,CAPY2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,21,234,,,,BRDI3,40,BRDI2,CAPY2,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,22,234,,,,PHAQ,63,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,23,234,,,,PHAQ,50,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,24,234,,,,LIUS,65,LOPEM2,BRDI2,VISA,L,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,25,234,,,,PHAQ,38,BRDI2,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,26,234,,,,BRDI2,37,PHAQ,L,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,27,234,,,,BRDI2,38,L,,,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,28,234,,,,PHAQ,31,TRDU2,ASTERA,L,,,,,,,,S,,0
SMA-11-01,TOKA,TOKA-057,2016-05-24,29,234,,,,PHAQ,41,L,,,,,,,,,,S,,0
